specimen_id,MS_institution_code,iDB_institution_code,MS_collection_code,iDB_collection_code,MS_catalog_number,iDB_catalog_number,MS_genus,iDB_genus,MS_species,iDB_species
1969,UF,UF,,UF,262297,262297,Texomys,Texomys,sp. ,
1970,UF,UF,,UF,262316,262316,Texomys,Texomys,stewarti,stewarti
1971,UF,UF,,UF,280314,280314,Texomys,Texomys,sp. ,
1972,UF,UF,,UF,280311,280311,Texomys,Texomys,sp. ,
1973,UF,UF,,UF,262311,262311,Texomys,Texomys,stewarti,stewarti
1974,UF,UF,,UF,275281,275281,Texomys,Texomys,sp. ,
1975,UF,UF,,UF,262309,262309,Texomys,Texomys,stewarti,stewarti
2021,UF,UF,,UF,246280,246280,Teilhardina,Teilhardina,americana,americana
2050,AMNH,AMNH,M,Mammals,33875,M-33875,Saimiri,Saimiri,sciureus,sciureus
2051,AMNH,AMNH,M,Mammals,72068,M-72068,Saimiri,Saimiri,sciureus,sciureus
2052,AMNH,AMNH,M,Mammals,72070,M-72070,Saimiri,Saimiri,sciureus,sciureus
2053,AMNH,AMNH,M,Mammals,72074,M-72074,Saimiri,Saimiri,sciureus,sciureus
2054,AMNH,AMNH,M,Mammals,72078,M-72078,Saimiri,Saimiri,sciureus,sciureus
2055,AMNH,AMNH,M,Mammals,72079,M-72079,Saimiri,Saimiri,sciureus,sciureus
2057,AMNH,AMNH,M,Mammals,73429,M-73429,Saimiri,Saimiri,sciureus,sciureus
2059,AMNH,AMNH,M,Mammals,73713,M-73713,Saimiri,Saimiri,sciureus,sciureus
2060,AMNH,AMNH,,Mammals,12252,M-12252,Ischyromys,Peromyscus,typus,leucopus
2062,AMNH,AMNH,M,Mammals,80811,M-80811,Otolemur,Galago,crassicaudatus,crassicaudatus
2063,AMNH,AMNH,M,Mammals,88060,M-88060,Otolemur,Galago,crassicaudatus,crassicaudatus
2064,AMNH,AMNH,M,Mammals,109226,M-109226,Tarsius,Tarsius,spectrum,spectrum
2065,AMNH,AMNH,M,Mammals,152915,M-152915,Tarsius,Tarsius,spectrum,spectrum
2066,AMNH,AMNH,M,Mammals,88061,M-88061,Otolemur,Galago,crassicaudatus,crassicaudatus
2067,AMNH,AMNH,M,Mammals,88062,M-88062,Otolemur,Galago,crassicaudatus,crassicaudatus
2068,AMNH,AMNH,M,Mammals,88064,M-88064,Otolemur,Galago,crassicaudatus,crassicaudatus
2069,AMNH,AMNH,M,Mammals,98263,M-98263,Saimiri,Saimiri,sciureus,sciureus
2070,AMNH,AMNH,M,Mammals,98268,M-98268,Saimiri,Saimiri,sciureus,sciureus
2071,AMNH,AMNH,M,Mammals,116244,M-116244,Otolemur,Galago,crassicaudatus,crassicaudatus
2072,AMNH,AMNH,M,Mammals,116247,M-116247,Otolemur,Galago,crassicaudatus,crassicaudatus
2073,AMNH,AMNH,M,Mammals,116249,M-116249,Otolemur,Galago,crassicaudatus,crassicaudatus
2074,USNM,USNM,,Paleobiology,311305,PAL311305,Tupaia,Conradella,glis,dyeri
2075,USNM,USNM,,Paleobiology,320689,PAL320689,Tupaia,Apocynophyllum,belangeri,texensis
2076,USNM,USNM,,Paleobiology,481103,PAL481103,Ptilocercus,Tyrannosaurus,lowii,rex
2077,USNM,USNM,,Paleobiology,481107,PAL481107,Ptilocercus,Genus,lowii,sp
2079,USNM,USNM,,Paleobiology,481108,PAL481108,Ptilocercus,Genus,lowii,sp
2197,USNM,USNM,,Paleobiology,320655,PAL320655,Tupaia,Coussapoa,belangeri,pliocenica
2198,USNM,USNM,,Paleobiology,311311,PAL311311,Tupaia,Cyrtolites,glis,ornatus
2199,USNM,USNM,,Paleobiology,320666,PAL320666,Tupaia,Pithecolobium,belangeri,palcanum
2200,USNM,USNM,,Paleobiology,320680,PAL320680,Tupaia,Osteomeles,belangeri,kozlowskiana
2201,USNM,USNM,,Paleobiology,320690,PAL320690,Tupaia,Oreopanax,belangeri,mississippiensis
2204,UF,UF,,UF,246304,246304,Teilhardina,Teilhardina,brandti,brandti
2205,UF,UF,,UF,246276,246276,Teilhardina,Teilhardina,brandti,
2206,UF,UF,,UF,246278,246278,Teilhardina,Teilhardina,brandti,brandti
2207,UF,UF,,UF,246268,246268,Teilhardina,Teilhardina,brandti,brandti
2208,UF,UF,,UF,246321,246321,Teilhardina,Teilhardina,brandti,brandti
2209,UF,UF,,UF,246275,246275,Teilhardina,Teilhardina,brandti,brandti
2210,UF,UF,,UF,246284,246284,Teilhardina,Teilhardina,brandti,
2211,UF,UF,,UF,246320,246320,Teilhardina,Teilhardina,brandti,brandti
2212,UF,UF,,UF,246301,246301,Teilhardina,Teilhardina,brandti,brandti
2213,UF,UF,,UF,246270,246270,Teilhardina,Teilhardina,americana,americana
2214,UF,UF,,UF,246317,246317,Teilhardina,Teilhardina,brandti,
2215,UF,UF,,UF,246308,246308,Teilhardina,Teilhardina,brandti,brandti
2216,UF,UF,,UF,246230,246230,Teilhardina,Teilhardina,brandti,brandti
2217,UF,UF,,UF,246283,246283,Teilhardina,Teilhardina,brandti,brandti
2218,UF,UF,,UF,246323,246323,Teilhardina,Teilhardina,americana,americana
2219,UF,UF,,UF,246252,246252,Teilhardina,Teilhardina,brandti,brandti
2220,UF,UF,,UF,246241,246241,Cantius,Cantius,ralstoni,ralstoni
2221,UF,UF,,UF,246277,246277,Cantius,Cantius,ralstoni,
2222,UF,UF,,UF,246243,246243,Cantius,Cantius,ralstoni,ralstoni
2223,UF,UF,,UF,246328,246328,Cantius,Cantius,torresi,
2224,UF,UF,,UF,246309,246309,Teilhardina,Teilhardina,brandti,
2225,UF,UF,,UF,246315,246315,Teilhardina,Teilhardina,brandti,brandti
2226,UF,UF,,UF,246324,246324,Teilhardina,Teilhardina,americana,americana
2227,UF,UF,,UF,246253,246253,Teilhardina,Teilhardina,brandti,brandti
2228,UF,UF,,UF,246310,246310,Teilhardina,Teilhardina,brandti,brandti
2229,UF,UF,,UF,246319,246319,Teilhardina,Teilhardina,brandti,brandti
2230,UF,UF,,UF,246302,246302,Teilhardina,Teilhardina,brandti,brandti
2231,UF,UF,,UF,246290,246290,Teilhardina,Teilhardina,brandti,brandti
2232,UF,UF,,UF,246300,246300,Teilhardina,Teilhardina,brandti,brandti
2233,UF,UF,,UF,246286,246286,Teilhardina,Teilhardina,brandti,brandti
2234,UF,UF,,UF,246287,246287,Teilhardina,Teilhardina,brandti,brandti
2235,UF,UF,,UF,246298,246298,Teilhardina,Teilhardina,brandti,brandti
2236,UF,UF,,UF,246316,246316,Teilhardina,Teilhardina,brandti,brandti
2237,UF,UF,,UF,246318,246318,Teilhardina,Teilhardina,brandti,brandti
2238,UF,UF,,UF,246247,246247,Teilhardina,Teilhardina,brandti,brandti
2239,UF,UF,,UF,246271,246271,Teilhardina,Teilhardina,americana,americana
2240,UF,UF,,UF,246299,246299,Teilhardina,Teilhardina,brandti,brandti
2241,UF,UF,,UF,246326,246326,Teilhardina,Teilhardina,americana,americana
2242,UF,UF,,UF,246264,246264,Teilhardina,Teilhardina,brandti,brandti
2243,UF,UF,,UF,246292,246292,Teilhardina,Teilhardina,brandti,brandti
2244,UF,UF,,UF,246303,246303,Teilhardina,Teilhardina,brandti,brandti
2245,UF,UF,,UF,246311,246311,Teilhardina,Teilhardina,brandti,brandti
2246,UF,UF,,UF,246265,246265,Teilhardina,Teilhardina,brandti,brandti
2247,UF,UF,,UF,246285,246285,Teilhardina,Teilhardina,brandti,brandti
2248,UF,UF,,UF,246261,246261,Teilhardina,Teilhardina,brandti,brandti
2249,UF,UF,,UF,246263,246263,Teilhardina,Teilhardina,brandti,brandti
2250,UF,UF,,UF,246237,246237,Teilhardina,Teilhardina,americana,americana
2251,UF,UF,,UF,246266,246266,Teilhardina,Teilhardina,brandti,brandti
2253,AMNH,AMNH,M,Mammals,95041,M-95041,Ateles,Ateles,belzebuth,marginatus
2280,AMNH,AMNH,M,Mammals,95040,M-95040,Ateles,Alouatta,marginatus,belzebul
2281,AMNH,AMNH,M,Mammals,95038,M-95038,Ateles,Ateles,belzebuth,marginatus
2282,AMNH,AMNH,M,Mammals,95039,M-95039,Ateles,Ateles,belzebuth,marginatus
2283,AMNH,AMNH,M,Mammals,95042,M-95042,Ateles,Alouatta,belzebuth,belzebul
2284,AMNH,AMNH,M,Mammals,86709,M-86709,Procolobus,Procolobus,badius,badius
2296,USNM,USNM,M,Paleobiology,142215,PAL142215,Nasalis,Coledium,larvatus,obesum
2297,USNM,USNM,M,Mammals,151822,151822,Presbytis,Presbytis,frontata,frontata
2298,USNM,USNM,M,Mammals,236976,236976,Papio,Papio,anubis,anubis
2299,USNM,USNM,M,Mammals,344989,344989,Macaca,Macaca,fascicularis,fascicularis
2302,USNM,USNM,M,Paleobiology,356756,PAL356756,Pygathrix,Urotheca,nemaeus,flagellum
2303,USNM,USNM,M,Paleobiology,384223,PAL384223,Papio,Thambetochen,anubis,sp
2305,USNM,USNM,M,Paleobiology,384228,PAL384228,Papio,Thambetochen,anubis,sp
2306,USNM,USNM,M,Paleobiology,397648,PAL397648,Miopithecus,Genus,ogouensis,sp
2307,USNM,USNM,M,Paleobiology,425422,PAL425422,Cercopithecus,Rubroceras,albogularis,alatum
2309,USNM,USNM,M,Paleobiology,425424,PAL425424,Cercopithecus,Rubroceras,albogularis,alatum
2310,USNM,USNM,M,Paleobiology,425426,PAL425426,Cercopithecus,Rubroceras,albogularis,burroense
2311,USNM,USNM,M,Paleobiology,425427,PAL425427,Cercopithecus,Rubroceras,albogularis,burroense
2312,USNM,USNM,M,Paleobiology,452509,PAL452509,Papio,Isurus,cynocephalus,hastalis
2313,USNM,USNM,M,Paleobiology,469905,PAL469905,Chlorocebus,Spiroloculina,pygerythrus,hadai
2314,USNM,USNM,M,Mammals,477295,477295,Cercopithecus,Cercopithecus,diana,diana
2315,USNM,USNM,M,Mammals,498698,498698,Cercopithecus,Cercopithecus,sp.,sp.
2321,USNM,USNM,V,Paleobiology,13251,V13251,Smilodectes,Smilodectes,gracilis,gracilis
2381,AMNH,AMNH,,Mammals,12506,M-12506,Paramys,Reithrodontomys,delicatus,fulvescens
2383,UF,UF,VP,UF,284219,284219,Macrocranion,Macrocranion,junnei,junnei
2421,AMNH,AMNH,M,Mammals,172740,M-172740,Balantiopteryx,Balantiopteryx,io,io
2463,UF,UF,,UF,280129,280129,Panamacebus,Panamacebus,transitus,transitus
2482,UF,UF,,UF,267048,267048,Panamacebus,Panamacebus,transitus,transitus
2483,UF,UF,,UF,280130,280130,Panamacebus,Panamacebus,transitus,transitus
2484,UF,UF,,UF,280127,280127,Panamacebus,Panamacebus,transitus,transitus
2485,UF,UF,,UF,280131,280131,Panamacebus,Panamacebus,transitus,transitus
2486,UF,UF,,UF,280128,280128,Panamacebus,Panamacebus,transitus,transitus
2487,UF,UF,,UF,281001,281001,Panamacebus,Panamacebus,transitus,transitus
2506,AMNH,AMNH,M,Mammals,52210,M-52210,Colobus,Colobus,guereza,guereza
2513,UF,UF,Mammals,Mammals,2699,2699,Podomys,PODOMYS,floridanus,FLORIDANUS
2517,UCMP,UCMP,,V,212800,212800,Macrocranion,Macrocranion,junnei,
2518,UCMP,UCMP,,V,223723,223723,Macrocranion,Macrocranion,junnei,junnei
2521,USNM,USNM,V,Paleobiology,13238,V13238,Notharctus,Notharctus,robustior,robustior
2556,USNM,USNM,,Paleobiology,291236,PAL291236,Cebus,Sphyraena,capucinus,barracuda
2557,UCMP,UCMP,,V,214818,214818,Macrocranion,Macrocranion,junnei,junnei
2558,UCMP,UCMP,,V,223725,223725,Colpocherus,Colpocherus,sp.,
2559,UCMP,UCMP,,V,212747,212747,Macrocranion,Macrocranion,junnei,
2560,UCMP,UCMP,,V,212719,212719,Macrocranion,,junnei,
2561,UCMP,UCMP,,V,223719,223719,Macrocranion,Macrocranion,junnei,junnei
2562,UCMP,UCMP,,V,214909,214909,Macrocranion,Macrocranion,junnei,junnei
2573,UF,UF,,UF,295445,295445,Plagioctenoides,Plagioctenoides,sp.,
2574,UF,UF,,UF,295452,295452,Plagioctenoides,Plagioctenoides,sp.,
2575,UF,UF,,UF,283490,283490,Plagioctenoides,Plagioctenoides,sp.,microlestes
2576,UF,UF,,UF,283359,283359,Plagioctenoides,Plagioctenoides,sp.,tombowni
2577,UF,UF,,UF,295443,295443,Plagioctenoides,Plagioctenoides,sp.,
2578,UF,UF,,UF,283443,283443,Plagioctenoides,Plagioctenoides,sp.,microlestes
2579,UF,UF,,UF,283358,283358,Plagioctenoides,Plagioctenoides,sp.,tombowni
2580,UF,UF,,UF,283446,283446,Plagioctenoides,Plagioctenoides,sp.,microlestes
2581,UF,UF,,UF,283442,283442,Plagioctenoides,Plagioctenoides,sp.,microlestes
2582,UF,UF,,UF,293443,293443,Plagioctenoides,,sp.,
2583,UF,UF,,UF,283444,283444,Plagioctenoides,Plagioctenoides,sp.,microlestes
2678,UCMP,UCMP,,V,223724,223724,Macrocranion,Macrocranion,junnei,junnei
2679,UCMP,UCMP,,V,214721,214721,Macrocranion,Macrocranion,junnei,junnei
2680,UCMP,UCMP,,V,214823,214823,Niptomomys,Macrocranion,doreenae,junnei
2681,UCMP,UCMP,,V,214919,214919,Macrocranion,Macrocranion,junnei,junnei
2682,UCMP,UCMP,,V,223720,223720,Macrocranion,Macrocranion,junnei,junnei
2683,UF,UF,,UF,283355,283355,Plagioctenoides,Plagioctenoides,sp.,microlestes
2684,UF,UF,,UF,283702,283702,Plagioctenoides,Plagioctenoides,sp.,microlestes
2685,UF,UF,,UF,283725,283725,Plagioctenoides,Plagioctenoides,sp.,tombowni
2686,UF,UF,,UF,283731,283731,Plagioctenoides,Plagioctenoides,sp.,microlestes
2687,UF,UF,,UF,284008,284008,Plagioctenoides,Plagioctenoides,sp.,tombowni
2688,UF,UF,VP,UF,283733,283733,Plagioctenoides,Plagioctenoides,sp.,microlestes
2691,UF,UF,VP,UF,283324,283324,Colpocherus,Macrocranion,sp.,junnei
2692,UF,UF,VP,UF,283317,283317,Macrocranion,Macrocranion,junnei,junnei
2693,UF,UF,VP,UF,283325,283325,Macrocranion,Macrocranion,junnei,junnei
2694,UF,UF,,UF,283322,283322,Macrocranion,Macrocranion,junnei,junnei
2695,UF,UF,VP,UF,283319,283319,Macrocranion,Macrocranion,junnei,junnei
2697,UCMP,UCMP,,V,223726,223726,Colpocherus,Colpocherus,sp.,
2698,UCMP,UCMP,,V,223729,223729,Macrocranion,Macrocranion,junnei,junnei
2699,UCMP,UCMP,,V,223728,223728,Macrocranion,Colpocherus,junnei,
2700,UCMP,UCMP,,V,223721,223721,Macrocranion,Macrocranion,junnei,junnei
2701,UCMP,UCMP,,V,223722,223722,Macrocranion,Macrocranion,junnei,junnei
2702,UCMP,UCMP,,V,223727,223727,Macrocranion,Colpocherus,junnei,
2703,UCMP,UCMP,,V,212662,212662,Colpocherus,Plagioctenodon,sp.,savagei
2704,UCMP,UCMP,,V,214918,214918,Macrocranion,Macrocranion,junnei,junnei
2717,UF,UF,VP,UF,284229,284229,Macrocranion,Macrocranion,junnei,junnei
2719,UF,UF,VP,UF,283342,283342,Macrocranion,Macrocranion,junnei,junnei
2723,AMNH,AMNH,,Mammals,113745,M-113745,Panthera,Panthera,pardus,pardus
2724,UF,UF,,UF,283339,283339,Macrocranion,Macrocranion,junnei,junnei
2725,UF,UF,VP,UF,283337,283337,Macrocranion,Macrocranion,junnei,junnei
2726,UF,UF,VP,UF,283340,283340,Macrocranion,Macrocranion,junnei,junnei
2727,AMNH,AMNH,,Mammals,34408,M-34408,Ursus,Ursus,arctos,arctos
2728,UF,UF,,UF,284208,284208,Macrocranion,Macrocranion,junnei,junnei
2729,UF,UF,VP,UF,284207,284207,Macrocranion,Macrocranion,junnei,junnei
2730,UF,UF,VP,UF,284239,284239,Macrocranion,Macrocranion,junnei,junnei
2732,UF,UF,VP,UF,284228,284228,Macrocranion,Macrocranion,junnei,junnei
2733,UF,UF,VP,UF,284221,284221,Macrocranion,Macrocranion,junnei,junnei
2734,UF,UF,,UF,295431,295431,Macrocranion,Macrocranion,junnei,junnei
2735,UF,UF,,UF,284223,284223,Macrocranion,Macrocranion,junnei,junnei
2736,UF,UF,VP,UF,283333,283333,Macrocranion,Macrocranion,junnei,junnei
2737,UF,UF,VP,UF,295430,295430,Macrocranion,Macrocranion,junnei,junnei
2738,UF,UF,,UF,283347,283347,Macrocranion,Macrocranion,junnei,junnei
2739,UF,UF,VP,UF,283350,283350,Macrocranion,Macrocranion,junnei,junnei
2740,UF,UF,VP,UF,284204,284204,Macrocranion,Macrocranion,junnei,junnei
2741,UF,UF,VP,UF,284206,284206,Macrocranion,Macrocranion,junnei,junnei
2742,UF,UF,VP,UF,283309,283309,Macrocranion,Macrocranion,junnei,junnei
2743,AMNH,AMNH,M,Mammals,27717,M-27717,Cercopithecus,Cercopithecus,albogularis,albogularis
2761,AMNH,AMNH,,Mammals,35486,M-35486,Pronothodectes,,matthewi,
2762,AMNH,AMNH,,Mammals,35467,M-35467,Pronothodectes,Canis,matthewi,lupus
2763,AMNH,AMNH,,Mammals,43231,M-43231,Pronothodectes,Callosciurus,matthewi,erythraeus
2826,UCMP,UCMP,v,V,111912,111912,Nannodectes,Pronothodectes,simpsoni,simpsoni
2828,UCMP,UCMP,v,V,72098,72098,Nannodectes,Smilodon,simpsoni,floridanus
2829,UCMP,UCMP,v,V,74158,74158,Nannodectes,Copemys,gazini,longidens
2830,UCMP,UCMP,v,V,72095,72095,Nannodectes,Entoptychus,gazini,
2831,UCMP,UCMP,v,V,20754,20754,Nannodectes,,simpsoni,
2832,UCMP,UCMP,v,V,20774,20774,Nannodectes,,simpsoni,
2854,UF,UF,VP,UF,284214,284214,Macrocranion,Macrocranion,junnei,junnei
2855,UF,UF,VP,UF,284212,284212,Macrocranion,Macrocranion,junnei,junnei
2856,UF,UF,VP,UF,284210,284210,Macrocranion,Macrocranion,junnei,junnei
2857,UF,UF,,UF,283311,283311,Macrocranion,Macrocranion,junnei,junnei
2858,UF,UF,,UF,283332,283332,Macrocranion,Macrocranion,junnei,junnei
2859,UF,UF,,UF,283330,283330,Macrocranion,Macrocranion,junnei,junnei
2860,UF,UF,VP,UF,283308,283308,Macrocranion,Macrocranion,junnei,junnei
2861,UF,UF,,UF,283336,283336,Macrocranion,Macrocranion,junnei,junnei
2862,UF,UF,VP,UF,284215,284215,Macrocranion,Macrocranion,junnei,junnei
2863,UF,UF,,UF,283314,283314,Macrocranion,Macrocranion,junnei,junnei
2865,UF,UF,,UF,295477,295477,Erinaceomorpha,Macrocranion,indet.,junnei
2866,UF,UF,,UF,295478,295478,Erinaceomorpha,Macrocranion,indet.,junnei
2876,UF,UF,VP,UF,284242,284242,Colpocherus,Macrocranion,sp.,junnei
2877,UF,UF,VP,UF,284220,284220,Colpocherus,Macrocranion,sp.,junnei
2878,UF,UF,VP,UF,284224,284224,Colpocherus,Macrocranion,sp.,junnei
2880,UF,UF,VP,UF,283315,283315,Colpocherus,Macrocranion,sp.,junnei
2885,USNM,USNM,V,Paleobiology,544109,PAL544109,Notharctus,Notharctus,sp.,sp
2886,USNM,USNM,V,Paleobiology,244365,PAL244365,Notharctus,Notharctus,sp.,sp
2966,AMNH,AMNH,,Mammals,22233,M-22233,Carpolestes,Microtus,nigridens,oeconomus
2981,USNM,USNM,,Paleobiology,194342,PAL194342,Lagothrix,Marpolia,lagotricha,spissa
2984,AMNH,AMNH,M,Mammals,272177,M-272177,Rhinolophus,Rhinolophus,affinis,affinis
3004,USNM,USNM,,Mammals,269839,269839,Lagothrix,Lagothrix,lagotricha,lagotricha
3005,USNM,USNM,,Paleobiology,398640,PAL398640,Lagothrix,Genus,lagotricha,sp
3006,USNM,USNM,,Paleobiology,461930,PAL461930,Lagothrix,Conulus,lagotricha,subrotundus
3034,UF,UF,VP,UF,295375,295375,Colpocherus,,sp.,
3035,UF,UF,VP,UF,253591,253591,Colpocherus,Macrocranion,sp.,junnei
3037,UF,UF,,UF,295702,295702,Ectypodus,Ectypodus,tardus,tardus
3038,UF,UF,VP,UF,295707,295707,Ectypodus,Ectypodus,tardus,tardus
3039,UF,UF,VP,UF,295720,295720,Ectypodus,Ectypodus,tardus,tardus
3041,UF,UF,VP,UF,284977,284977,Erinaceomorpha,,indet.,
3042,UF,UF,VP,UF,283182,283182,Herpetotherium,Peradectes,innominatum,protinnominatus
3064,USNM,USNM,,Paleobiology,461931,PAL461931,Lagothrix,Conulus,lagotricha,subrotundus
3074,UF,UF,VP,UF,283179,283179,Herpetotherium,Peradectes,innominatum,protinnominatus
3075,UF,UF,,UF,295500,295500,Herpetotherium,Peradectes,innominatum,protinnominatus
3076,UF,UF,VP,UF,283718,283718,Macrocranion,Macrocranion,junnei,junnei
3077,UF,UF,VP,UF,283717,283717,Macrocranion,Macrocranion,junnei,junnei
3078,UF,UF,VP,UF,283732,283732,Macrocranion,Macrocranion,junnei,junnei
3079,UF,UF,VP,UF,283696,283696,Macrocranion,Macrocranion,junnei,junnei
3080,UF,UF,VP,UF,296377,296377,Macrocranion,,junnei,
3081,UF,UF,VP,UF,283996,283996,Macrocranion,Macrocranion,junnei,junnei
3082,UF,UF,VP,UF,296526,296526,Macrocranion,,junnei,
3083,UF,UF,VP,UF,296524,296524,Macrocranion,,junnei,
3084,UF,UF,VP,UF,253016,253016,Mimoperadectes,Mimoperadectes,labrus,labrus
3085,UF,UF,VP,UF,252056,252056,Mimoperadectes,Mimoperadectes,labrus,labrus
3086,UF,UF,VP,UF,252914,252914,Mimoperadectes,Mimoperadectes,labrus,labrus
3087,UF,UF,VP,UF,253842,253842,Mimoperadectes,Peradectes,labrus,protinnominatus
3108,AMNH,AMNH,M,Mammals,52209,M-52209,Colobus,Colobus,guereza,guereza
3118,USNM,USNM,,Paleobiology,545880,PAL545880,Lagothrix,Dyscritellopsis,lagotricha,thaynesianus
3119,USNM,USNM,,Paleobiology,545881,PAL545881,Lagothrix,Dyscritellopsis,lagotricha,thaynesianus
3120,USNM,USNM,,Paleobiology,545882,PAL545882,Lagothrix,Dyscritellopsis,lagotricha,thaynesianus
3121,USNM,USNM,,Paleobiology,545883,PAL545883,Lagothrix,Dyscritellopsis,lagotricha,thaynesianus
3122,USNM,USNM,,Paleobiology,545884,PAL545884,Lagothrix,Dyscritellopsis,lagotricha,thaynesianus
3123,USNM,USNM,,Paleobiology,545886,PAL545886,Lagothrix,Dyscritellopsis,lagotricha,thaynesianus
3124,USNM,USNM,,Paleobiology,545888,PAL545888,Lagothrix,Dyscritellopsis,lagotricha,thaynesianus
3125,USNM,USNM,,Paleobiology,545889,PAL545889,Lagothrix,Dyscritellopsis,lagotricha,thaynesianus
3126,UF,UF,VP,UF,252169,252169,Mimoperadectes,Mimoperadectes,labrus,labrus
3127,UF,UF,VP,UF,251318,251318,Mimoperadectes,Mimoperadectes,labrus,labrus
3128,UF,UF,VP,UF,296425,296425,Mimoperadectes,Mimoperadectes,labrus,labrus
3129,UF,UF,VP,UF,296424,296424,Mimoperadectes,Mimoperadectes,labrus,labrus
3130,UF,UF,VP,UF,296528,296528,Herpetotherium,Plagioctenodon,innominatum,krausae
3131,UF,UF,VP,UF,252701,252701,Nyctitheriidae,Plagioctenodon,indet.,
3132,UF,UF,VP,UF,283187,283187,Peradectes,Peradectes,protinnominatus,protinnominatus
3133,UF,UF,VP,UF,283189,283189,Peradectes,Peradectes,protinnominatus,protinnominatus
3134,UF,UF,VP,UF,283478,283478,Peradectes,Peradectes,protinnominatus,protinnominatus
3135,UF,UF,VP,UF,295496,295496,Herpetotherium,Peradectes,innominatum,protinnominatus
3156,USNM,USNM,,Paleobiology,377271,PAL377271,Perodicticus,Cibicides,potto,bantamensis
3159,USNM,USNM,,Paleobiology,439101,PAL439101,Perodicticus,Genus,potto,sp
3162,USNM,USNM,,Paleobiology,439102,PAL439102,Perodicticus,Genus,potto,sp
3163,USNM,USNM,,Paleobiology,439103,PAL439103,Perodicticus,Genus,potto,sp
3164,USNM,USNM,,Paleobiology,439104,PAL439104,Perodicticus,Genus,potto,sp
3165,USNM,USNM,,Mammals,450050,450050,Perodicticus,Perodicticus,potto,potto
3166,USNM,USNM,,Mammals,450051,450051,Perodicticus,Perodicticus,potto,potto
3183,AMNH,AMNH,M,Mammals,52467,M-52467,Allenopithecus,Allenopithecus,nigroviridis,nigroviridis
3327,USNM,USNM,,Mammals,450058,450058,Perodicticus,Perodicticus,potto,potto
3328,USNM,USNM,,Paleobiology,465892,PAL465892,Perodicticus,Eupatagus,potto,alabamensis
3329,USNM,USNM,,Paleobiology,465895,PAL465895,Perodicticus,Eupatagus,potto,clevei
3330,USNM,USNM,,Paleobiology,465897,PAL465897,Perodicticus,Eupatagus,potto,carolinensis
3331,USNM,USNM,,Paleobiology,465898,PAL465898,Perodicticus,Eupatagus,potto,carolinensis
3333,USNM,USNM,,Mammals,481741,481741,Perodicticus,Perodicticus,potto,potto
3334,USNM,USNM,,Paleobiology,465904,PAL465904,Perodicticus,Eupatagus,potto,alatus
3335,USNM,USNM,,Mammals,481737,481737,Perodicticus,Perodicticus,potto,potto
3336,USNM,USNM,,Mammals,481739,481739,Perodicticus,Perodicticus,potto,potto
3337,USNM,USNM,,Mammals,481740,481740,Perodicticus,Perodicticus,potto,potto
3338,AMNH,AMNH,M,Mammals,100559,M-100559,Eulemur,Lemur,fulvus,fulvus
3340,AMNH,AMNH,M,Mammals,100566,M-100566,Eulemur,Lemur,fulvus,fulvus
3341,AMNH,AMNH,M,Mammals,100586,M-100586,Eulemur,Lemur,fulvus,fulvus
3342,AMNH,AMNH,M,Mammals,100587,M-100587,Eulemur,Lemur,fulvus,fulvus
3343,AMNH,AMNH,M,Mammals,170699,M-170699,Eulemur,Lemur,fulvus,fulvus
3344,AMNH,AMNH,M,Mammals,170701,M-170701,Eulemur,Lemur,fulvus,fulvus
3345,AMNH,AMNH,M,Mammals,170705,M-170705,Eulemur,Lemur,fulvus,fulvus
3346,AMNH,AMNH,M,Mammals,170706,M-170706,Eulemur,Lemur,fulvus,fulvus
3347,AMNH,AMNH,M,Mammals,170707,M-170707,Eulemur,Lemur,fulvus,fulvus
3348,AMNH,AMNH,M,Mammals,170718,M-170718,Eulemur,Lemur,fulvus,fulvus
3360,UF,UF,VP,UF,283180,283180,Peradectes,Peradectes,protinnominatus,protinnominatus
3361,UF,UF,VP,UF,283184,283184,Herpetotherium,Peradectes,innominatum,protinnominatus
3362,UF,UF,VP,UF,295492,295492,Peradectes,Peradectes,protinnominatus,protinnominatus
3363,UF,UF,VP,UF,296016,296016,Peradectes,Peradectes,protinnominatus,protinnominatus
3364,UF,UF,VP,UF,295833,295833,Peradectes,Peradectes,protinnominatus,protinnominatus
3365,UF,UF,,UF,295491,295491,Peradectes,Peradectes,protinnominatus,protinnominatus
3366,UF,UF,VP,UF,295829,295829,Peradectes,Peradectes,protinnominatus,protinnominatus
3367,UF,UF,,UF,295507,295507,Peradectes,Peradectes,protinnominatus,protinnominatus
3368,UF,UF,VP,UF,295832,295832,Peradectes,Peradectes,protinnominatus,protinnominatus
3370,UF,UF,VP,UF,283433,283433,Plagioctenoides,Plagioctenodon,sp.,krausae
3371,UF,UF,VP,UF,283715,283715,Plagioctenoides,Plagioctenodon,sp.,krausae
3372,UF,UF,VP,UF,296021,296021,Plagioctenoides,Plagioctenodon,sp.,krausae
3373,UF,UF,VP,UF,296020,296020,Plagioctenoides,Plagioctenodon,sp.,krausae
3374,UF,UF,VP,UF,296279,296279,Plagioctenoides,Plagioctenoides,sp.,
3375,UF,UF,VP,UF,296019,296019,Plagioctenoides,Plagioctenodon,sp.,krausae
3376,UF,UF,VP,UF,283692,283692,Macrocranion,Plagioctenodon,junnei,krausae
3377,UF,UF,VP,UF,295423,295423,Macrocranion,Plagioctenodon,junnei,krausae
